"Skjemanavn";"Navn i Rapporteket";"Ledetekst";"Obligatorisk";"Type";"Listeverdier";"Listetekst";"Normalintervall start numerisk";"Normalintervall slutt numerisk";"Maksintervall start numerisk";"Maksintervall slutt numerisk";"Normalintervall start dato";"Normalintervall slutt dato";"Maksintervall start dato";"Maksintervall slutt dato";"Antall tegn";"Lovlige tegn";"Desimaler";"Aktiveringsspørsmål";"Underspørsmål";"Innført dato";"Utfaset dato";"Tabell";"Fysisk feltnavn";"Kommentar";"Variabel ID";"Hjelpetekst"
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";6;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";7;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";8;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";9;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";10;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"SvSmRo12";"Svakeste smerte i ro";"Ja";"Listevariabel";99;"Vet ikke ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_STILL";;"EMP12_WEAKPAIN_STILL";""
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";"0";" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";1;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";2;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";3;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";4;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";5;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";6;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";7;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";8;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";9;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";10;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"StSmBev12";"Sterkeste smerte i bevegelse";"Ja";"Listevariabel";99;"Vet ikke ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"STRONGPAIN_MOTION";;"EMP12_STRONGPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";"0";" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";1;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";2;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";3;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";4;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";5;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";6;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";7;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";8;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";9;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";10;" ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"SvSmBev12";"Svakeste smerte i bevegelse";"Ja";"Listevariabel";99;"Vet ikke ";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp12";"WEAKPAIN_MOTION";;"EMP12_WEAKPAIN_MOTION";"Pasienten skal angi NRS ved bevegelse av den delen av kroppen smertene sitter i."
"B2.1";"IntKom12";"Internkommentar";"Nei";"Stor tekstvariabel";"";"";"";"";"";"";"";"";"";"";2000;"aAáÁbBcCdDðÐeEéÉfFgGhHiIíÍjJkKlLmMnNoOóÓpPqQrRsStTuUvúÚVwWxXyYýÝzZþÞæÆåÅäÄöÖñÑéÉ-ü ÜáÁ´_/,.- + 1234567890ØøÜüß@_-!%:;?";;"Nei";"Nei";"01.01.1980";"";"emp12";"USERCOMMENT";;"EMP12_USERCOMMENT";"Generell fri kommentar, max 2000 tegn."
"B2.2";"SluttDato";"Sluttdato";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"01.01.1900";"today";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"END_DATE";;"EMP22_END_DATE";"Dato for ferdigstilling av skjema, fylles ut/oppdateres ved avslutning av registrering. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"B2.2";"MedBeh22";"1a. Medikamentell behandling";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS";;"EMP22_INITIATED_BY_TEAM_MEDS";"Gjelder for all form for medikamentell smertebehandling (iv, sc, po, plaster, PCA, etc). Ved ""Ja"": Kryss av én eller flere valgmuligheter."
"B2.2";"MedBeh22";"1a. Medikamentell behandling";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS";;"EMP22_INITIATED_BY_TEAM_MEDS";"Gjelder for all form for medikamentell smertebehandling (iv, sc, po, plaster, PCA, etc). Ved ""Ja"": Kryss av én eller flere valgmuligheter."
"B2.2";"MedBeh22";"1a. Medikamentell behandling";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS";;"EMP22_INITIATED_BY_TEAM_MEDS";"Gjelder for all form for medikamentell smertebehandling (iv, sc, po, plaster, PCA, etc). Ved ""Ja"": Kryss av én eller flere valgmuligheter."
"B2.2";"Ingen1a";"Ingen";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_NONE";;"EMP22_RESPIRATION_DEP_INITIATIVES_NONE";""
"B2.2";"O2beh";"Oxygenbehandling";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_OXYGEN";;"EMP22_RESPIRATION_DEP_INITIATIVES_OXYGEN";""
"B2.2";"Motgift1a";"Motgift";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_ANTIDOTE";;"EMP22_RESPIRATION_DEP_INITIATIVES_ANTIDOTE";""
"B2.2";"ForstOvervaakn";"Forsterket overvåkning";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_MONITOR";;"EMP22_RESPIRATION_DEP_INITIATIVES_MONITOR";"Kontinuerlig overvåkning av pasient der sykepleier er til stede, eks fastvakt."
"B2.2";"IntensivBeh";"Intensivbehandling";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_INTENSIVE";;"EMP22_RESPIRATION_DEP_INITIATIVES_INTENSIVE";"Avdeling som kan gi ventilasjonsstøtte."
"B2.2";"Resuc";"Resusitering";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_RECUSITATION";;"EMP22_RESPIRATION_DEP_INITIATIVES_RECUSITATION";""
"B2.2";"RespiratorBeh";"Respiratorbehandling";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"emp22";"RESPIRATION_DEP_INITIATIVES_RESPIRATOR";;"EMP22_RESPIRATION_DEP_INITIATIVES_RESPIRATOR";""
"B2.2";"PSBeh";"1b. Psykososial behandling";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PSYCHOSOCIAL";;"EMP22_INITIATED_BY_TEAM_PSYCHOSOCIAL";"Kan krysses av både når det kan tenkes at samtaler mellom pasient og sykepleier/lege/psykolog/pykologstudent fra smerteklinikken vil kunne bidra til å forbedre pasientens smertetilstand. Hovedvekt bør ligge på smertemestring (avspenning, tankereise), endringsfokusert samtale, krisehåndtering, angstreduserende samtale."
"B2.2";"PSBeh";"1b. Psykososial behandling";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PSYCHOSOCIAL";;"EMP22_INITIATED_BY_TEAM_PSYCHOSOCIAL";"Kan krysses av både når det kan tenkes at samtaler mellom pasient og sykepleier/lege/psykolog/pykologstudent fra smerteklinikken vil kunne bidra til å forbedre pasientens smertetilstand. Hovedvekt bør ligge på smertemestring (avspenning, tankereise), endringsfokusert samtale, krisehåndtering, angstreduserende samtale."
"B2.2";"PSBeh";"1b. Psykososial behandling";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PSYCHOSOCIAL";;"EMP22_INITIATED_BY_TEAM_PSYCHOSOCIAL";"Kan krysses av både når det kan tenkes at samtaler mellom pasient og sykepleier/lege/psykolog/pykologstudent fra smerteklinikken vil kunne bidra til å forbedre pasientens smertetilstand. Hovedvekt bør ligge på smertemestring (avspenning, tankereise), endringsfokusert samtale, krisehåndtering, angstreduserende samtale."
"B2.2";"FysioBeh";"1c. Fysioterapibehandling";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PHYSIOTHERAPY";;"EMP22_INITIATED_BY_TEAM_PHYSIOTHERAPY";"F.eks TENS, massasje, avspenning, aktivering og mobilisering etc initiert eller utført av smerteteamet"
"B2.2";"FysioBeh";"1c. Fysioterapibehandling";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PHYSIOTHERAPY";;"EMP22_INITIATED_BY_TEAM_PHYSIOTHERAPY";"F.eks TENS, massasje, avspenning, aktivering og mobilisering etc initiert eller utført av smerteteamet"
"B2.2";"FysioBeh";"1c. Fysioterapibehandling";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PHYSIOTHERAPY";;"EMP22_INITIATED_BY_TEAM_PHYSIOTHERAPY";"F.eks TENS, massasje, avspenning, aktivering og mobilisering etc initiert eller utført av smerteteamet"
"B2.2";"SentralBlokk";"1d. Sentrale blokader";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_CENTRALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_CENTRALBLOCKAGES";"F.eks EDA og spinalkateter som brukes kun med formål om smertelindring."
"B2.2";"SentralBlokk";"1d. Sentrale blokader";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_CENTRALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_CENTRALBLOCKAGES";"F.eks EDA og spinalkateter som brukes kun med formål om smertelindring."
"B2.2";"SentralBlokk";"1d. Sentrale blokader";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_CENTRALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_CENTRALBLOCKAGES";"F.eks EDA og spinalkateter som brukes kun med formål om smertelindring."
"B2.2";"EDA";"Epidural";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_TYPE_EPIDURAL";;"EMP22_CENTRALBLOCKAGES_TYPE_EPIDURAL";""
"B2.2";"SA";"Spinal";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_TYPE_SPINAL";;"EMP22_CENTRALBLOCKAGES_TYPE_SPINAL";""
"B2.2";"Opbehd221d";"Opioider";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_MEDS_OPIOIDS";;"EMP22_CENTRALBLOCKAGES_MEDS_OPIOIDS";"F.eks Morfin eller Fentanyl."
"B2.2";"LAbehd221d";"Lokal anestesi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_MEDS_LOCAL_ANAESTHESIA";;"EMP22_CENTRALBLOCKAGES_MEDS_LOCAL_ANAESTHESIA";""
"B2.2";"KoAbedel221d";"Ko-analgetika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_MEDS_CO_ANALGESICS";;"EMP22_CENTRALBLOCKAGES_MEDS_CO_ANALGESICS";"F.eks: Klonidin og Ketamin ( brukt i forbindelse med smertebehandling)"
"B2.2";"Annetbehd221d";"Annet";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"20.05.2016";"";"emp22";"CENTRALBLOCKAGES_MEDS_OTHER";;"EMP22_CENTRALBLOCKAGES_MEDS_OTHER";"F.eks: Adrenalin"
"B2.2";"Kompl1d";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS";""
"B2.2";"Kompl1d";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS";""
"B2.2";"Kompl1d";"Har det oppstått alvorlige komplikasjoner pga denne behandlingen?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS";""
"B2.2";"ISEDHematom";"Intraspinalt/epiduralt hematom";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_HEMATOME";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_HEMATOME";""
"B2.2";"Meningitt";"Meningitt";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_MENINGITIS";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_MENINGITIS";""
"B2.2";"EDabsc";"Epidural abscess";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_ABCESS";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_ABCESS";""
"B2.2";"NervSkad1d";"Nerveskader";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_NERVES";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_NERVES";""
"B2.2";"MigKat";"Migrering av kateter fra epiduralt til spinalt";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_CATHETER";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_CATHETER";""
"B2.2";"IvinjLA";"Intravasal injeksjon av lokalanestesi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_LOCALANASTHESIA";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_LOCALANASTHESIA";""
"B2.2";"PShodepine";"Postspinal hodepine";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_HEADACHE";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_HEADACHE";""
"B2.2";"FallpgaLA";"Falltendens pga lokalanestesi";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_FALLINGTENDENCY";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_FALLINGTENDENCY";""
"B2.2";"LekCSF";"Lekkasje av CSF";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_COMPLICATIONS_CSF_LEAK";;"EMP22_CENTRALBLOCKAGES_COMPLICATIONS_CSF_LEAK";""
"B2.2";"Ingen1d";"Ingen";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_NONE";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_NONE";""
"B2.2";"Operasjon1d";"Operasjon";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_OPERATION";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_OPERATION";""
"B2.2";"AbBeh1d";"Antibiotikabehandling";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_ANTIBIOTICS";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_ANTIBIOTICS";""
"B2.2";"FjernKat1d";"Fjerning av kateter";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_CATHETERREMOVAL";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_CATHETERREMOVAL";""
"B2.2";"Bloodpatch";"Bloodpatch";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_BLOODPATCH";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_BLOODPATCH";""
"B2.2";"Sengeleie";"Sengeleie";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_BEDREST";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_BEDREST";""
"B2.2";"FzKoff";"Fenazon/koffein";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_FENAZON";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_FENAZON";""
"B2.2";"EndrMed";"Endring av medikament";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"CENTRALBLOCKAGES_INITIATIVES_CHANGED_MEDICATION";;"EMP22_CENTRALBLOCKAGES_INITIATIVES_CHANGED_MEDICATION";""
"B2.2";"PeriferBlokk";"1e. Perifere blokader";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";;"EMP22_INITIATED_BY_TEAM_PERIPHERALBLOCKAGES";"I hovedsak via kateter, men kan også være ""single shot"" perifere blokader som utføres for smertelindring."
